Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type,Payment Method
5806156480565,#2653,sale,Network POS,2025-04-15 16:06:46 +0400,success,28.50,AED,"",""
5806049558581,#2652,sale,cash,2025-04-15 13:08:51 +0400,success,61.01,AED,"",""
5806032715829,#2651,sale,Network POS,2025-04-15 12:40:35 +0400,success,164.00,AED,"",""
5805110100021,#2650,sale,Network POS,2025-04-14 20:10:14 +0400,success,46.00,AED,"",""
5804924764213,#2649,sale,Network POS,2025-04-14 17:23:53 +0400,success,22.00,AED,"",""
5804861292597,#2648,sale,cash,2025-04-14 15:51:32 +0400,success,53.50,AED,"",""
5802874241077,#2647,sale,Network POS,2025-04-12 19:28:29 +0400,success,395.01,AED,"",""
5802859364405,#2646,sale,Network POS,2025-04-12 19:14:42 +0400,success,159.60,AED,"",""
5802611966005,#2645,sale,Network POS,2025-04-12 13:17:18 +0400,success,60.00,AED,"",""
5802604462133,#2644,sale,Network POS,2025-04-12 13:02:22 +0400,success,36.00,AED,"",""
5802595549237,#2643,sale,Network POS,2025-04-12 12:41:50 +0400,success,80.00,AED,"",""
5801744793653,#2642,capture,Stripe Card Payments,2025-04-11 18:37:40 +0400,success,874.00,AED,visa,card
5801744793653,#2642,capture,Stripe Card Payments,2025-04-11 18:37:41 +0400,success,54.00,AED,visa,card
5800847441973,#2641,sale,Network POS,2025-04-10 22:13:24 +0400,success,437.54,AED,"",""
5800489549877,#2640,sale,Network POS,2025-04-10 15:00:40 +0400,success,265.50,AED,"",""
5800452980789,#2639,sale,cash,2025-04-10 13:54:07 +0400,success,222.00,AED,"",""
5799654359093,#2638,sale,Network POS,2025-04-09 20:50:00 +0400,success,24.00,AED,"",""
5799642431541,#2637,sale,Network POS,2025-04-09 20:40:46 +0400,success,21.00,AED,"",""
5799636533301,#2636,sale,Network POS,2025-04-09 20:36:00 +0400,success,36.50,AED,"",""
5799495598133,#2635,capture,Stripe Card Payments,2025-04-10 16:34:48 +0400,success,840.00,AED,visa,card
5798565019701,#2634,sale,cash,2025-04-08 21:17:50 +0400,success,16.00,AED,"",""
5798561480757,#2633,sale,cash,2025-04-08 21:13:48 +0400,success,200.46,AED,"",""
5798473564213,#2632,sale,Network POS,2025-04-08 19:40:14 +0400,success,362.70,AED,"",""
5798456655925,#2631,sale,cash,2025-04-08 19:19:11 +0400,success,30.00,AED,"",""
5797331566645,#2630,sale,Network POS,2025-04-07 19:50:58 +0400,success,51.00,AED,"",""
5797326913589,#2629,sale,Network POS,2025-04-07 19:45:19 +0400,success,32.00,AED,"",""
5797299879989,#2628,capture,Stripe Card Payments,2025-04-08 16:34:39 +0400,success,415.00,AED,visa,card
5796915085365,#2627,capture,Stripe Card Payments,2025-04-08 19:52:33 +0400,success,120.00,AED,master,card
5796169973813,#2626,sale,Network POS,2025-04-06 17:50:24 +0400,success,152.01,AED,"",""
5795074146357,#2625,sale,Network POS,2025-04-05 19:21:22 +0400,success,313.14,AED,"",""
5794963095605,#2624,sale,Network POS,2025-04-05 17:16:57 +0400,success,28.80,AED,"",""
5794954018869,#2623,sale,Network POS,2025-04-05 17:05:05 +0400,success,448.01,AED,"",""
5794846769205,#2622,sale,Network POS,2025-04-05 14:14:37 +0400,success,90.76,AED,"",""
5794798239797,#2621,sale,Network POS,2025-04-05 12:48:52 +0400,success,44.00,AED,"",""
5794726903861,#2620,sale,Network POS,2025-04-05 10:33:49 +0400,success,1182.30,AED,"",""
5794662252597,#2619,sale,Network POS,2025-04-05 09:10:39 +0400,success,36.50,AED,"",""
5793973600309,#2618,sale,Network POS,2025-04-04 22:16:30 +0400,success,99.60,AED,"",""
5793772961845,#2617,sale,Network POS,2025-04-04 18:59:26 +0400,success,102.70,AED,"",""
5793736261685,#2616,sale,Network POS,2025-04-04 18:18:13 +0400,success,76.00,AED,"",""
5793630715957,#2615,sale,cash,2025-04-04 16:07:14 +0400,success,20.00,AED,"",""
5792718520373,#2614,sale,Network POS,2025-04-03 20:10:57 +0400,success,148.50,AED,"",""
5792698302517,#2613,sale,Network POS,2025-04-03 19:50:38 +0400,success,27.50,AED,"",""
5792561365045,#2612,sale,cash,2025-04-03 17:20:50 +0400,success,77.50,AED,"",""
5792529154101,#2611,sale,Network POS,2025-04-03 16:38:41 +0400,success,293.40,AED,"",""
5792516898869,#2610,sale,Network POS,2025-04-03 16:19:04 +0400,success,1304.10,AED,"",""
5792493109301,#2609,sale,Network POS,2025-04-03 15:39:05 +0400,success,18.00,AED,"",""
5792481738805,#2608,sale,Network POS,2025-04-03 15:21:42 +0400,success,59.00,AED,"",""
5791202574389,#2607,sale,Network POS,2025-04-02 14:12:06 +0400,success,55.00,AED,"",""
5790268293173,#2606,sale,Network POS,2025-04-01 19:22:31 +0400,success,91.80,AED,"",""
5790266490933,#2605,sale,Network POS,2025-04-01 19:20:17 +0400,success,28.00,AED,"",""
5789971611701,#2604,sale,Network POS,2025-04-01 11:41:26 +0400,success,27.00,AED,"",""
5788997451829,#2603,sale,cash,2025-03-31 18:03:26 +0400,success,40.50,AED,"",""
5788994043957,#2602,sale,cash,2025-03-31 17:59:44 +0400,success,40.50,AED,"",""
5788994043957,#2602,refund,cash,2025-03-31 18:15:59 +0400,success,40.50,AED,"",""
5788917858357,#2601,sale,Network POS,2025-03-31 16:10:17 +0400,success,500.00,AED,"",""
5788917858357,#2601,sale,Network POS,2025-03-31 16:15:01 +0400,success,500.00,AED,"",""
5788917858357,#2601,sale,Network POS,2025-03-31 16:16:36 +0400,success,200.50,AED,"",""
5788840493109,#2600,capture,Stripe Card Payments,2025-04-01 16:59:41 +0400,success,390.36,AED,visa,card
5788825223221,#2599,sale,Network POS,2025-03-31 13:18:36 +0400,success,42.75,AED,"",""
5788767518773,#2598,sale,Network POS,2025-03-31 11:20:55 +0400,success,165.20,AED,"",""
5788747825205,#2597,sale,Network POS,2025-03-31 10:45:58 +0400,success,39.15,AED,"",""
5788024569909,#2596,sale,cash,2025-03-30 18:24:37 +0400,success,10.00,AED,"",""
5787090059317,#2595,sale,cash,2025-03-29 20:57:26 +0400,success,57.00,AED,"",""
5786796490805,#2594,sale,Network POS,2025-03-29 15:37:04 +0400,success,84.58,AED,"",""
5786034405429,#2593,sale,cash,2025-03-28 22:01:32 +0400,success,112.00,AED,"",""
5786034405429,#2593,refund,cash,2025-04-08 21:39:39 +0400,success,20.01,AED,"",""
5784364417077,#2592,sale,Network POS,2025-03-27 17:08:32 +0400,success,20.30,AED,"",""
5783342907445,#2591,sale,Network POS,2025-03-26 19:07:58 +0400,success,983.70,AED,"",""
5783132045365,#2590,capture,Stripe Card Payments,2025-03-26 22:18:13 +0400,success,1461.80,AED,master,card
5783075291189,#2589,sale,cash,2025-03-26 12:13:33 +0400,success,8.00,AED,"",""
5781892431925,#2588,sale,Network POS,2025-03-25 13:09:13 +0400,success,30.00,AED,"",""
5781858910261,#2587,capture,Stripe Card Payments,2025-03-25 22:01:28 +0400,success,285.00,AED,master,card
5780530135093,#2586,sale,Network POS,2025-03-24 12:35:17 +0400,success,22.00,AED,"",""
5780522369077,#2585,sale,Network POS,2025-03-24 12:18:23 +0400,success,157.15,AED,"",""
5780199735349,#2584,capture,Stripe Card Payments,2025-03-24 12:47:50 +0400,success,278.50,AED,visa,card
5778804572213,#2583,sale,Network POS,2025-03-22 20:59:38 +0400,success,592.20,AED,"",""
5777537957941,#2582,sale,Network POS,2025-03-21 17:16:42 +0400,success,126.00,AED,"",""
5776547282997,#2581,sale,cash,2025-03-20 21:11:19 +0400,success,53.50,AED,"",""
5776525721653,#2580,sale,cash,2025-03-20 20:51:16 +0400,success,31.50,AED,"",""
5776525721653,#2580,refund,cash,2025-03-20 21:07:58 +0400,success,31.50,AED,"",""
5776340844597,#2579,sale,cash,2025-03-20 17:34:28 +0400,success,74.51,AED,"",""
5775805120565,#2578,capture,Stripe Card Payments,2025-03-21 10:17:09 +0400,success,262.01,AED,visa,card
5775080030261,#2577,sale,Network POS,2025-03-19 20:08:44 +0400,success,65.70,AED,"",""
5773801881653,#2576,sale,Network POS,2025-03-18 18:11:33 +0400,success,19.01,AED,"",""
5773745946677,#2575,sale,cash,2025-03-18 17:32:12 +0400,success,1990.80,AED,"",""
5773555990581,#2574,sale,cash,2025-03-18 12:32:25 +0400,success,63.00,AED,"",""
5772968493109,#2573,capture,Stripe Card Payments,2025-03-18 11:25:30 +0400,success,303.28,AED,master,card
5771807227957,#2572,capture,Stripe Card Payments,2025-03-22 14:51:39 +0400,success,4660.00,AED,visa,card
5771784421429,#2571,sale,Network POS,2025-03-17 12:24:09 +0400,success,40.40,AED,"",""
5771187257397,#2570,sale,Network POS,2025-03-16 22:14:36 +0400,success,70.50,AED,"",""
5770761994293,#2569,sale,Network POS,2025-03-16 13:03:50 +0400,success,29.51,AED,"",""
5770001416245,#2568,sale,Network POS,2025-03-15 20:04:13 +0400,success,44.00,AED,"",""
5769985032245,#2567,sale,Network POS,2025-03-15 19:48:22 +0400,success,90.00,AED,"",""
5769750020149,#2566,sale,cash,2025-03-15 14:22:59 +0400,success,120.50,AED,"",""
5769645916213,#2565,sale,Network POS,2025-03-15 11:43:43 +0400,success,30.00,AED,"",""
5769204760629,#2564,capture,Stripe Card Payments,2025-03-15 16:33:33 +0400,success,215.00,AED,master,card
5766201901109,#2563,sale,Network POS,2025-03-12 17:03:06 +0400,success,53.50,AED,"",""
5764525064245,#2562,sale,Network POS,2025-03-11 15:10:54 +0400,success,124.15,AED,"",""
5762552135733,#2561,sale,Network POS,2025-03-09 20:04:45 +0400,success,63.36,AED,"",""
5762455044149,#2560,sale,Network POS,2025-03-09 18:08:08 +0400,success,99.90,AED,"",""
5762430795829,#2559,sale,Network POS,2025-03-09 17:34:02 +0400,success,686.40,AED,"",""
5762323382325,#2558,sale,Network POS,2025-03-09 14:23:10 +0400,success,40.00,AED,"",""
5762318303285,#2557,sale,cash,2025-03-09 14:12:35 +0400,success,179.90,AED,"",""
5762263121973,#2556,capture,Stripe Card Payments,2025-03-10 15:14:53 +0400,success,110.50,AED,master,card
5761307476021,#2555,sale,Network POS,2025-03-08 18:15:33 +0400,success,51.00,AED,"",""
5760401440821,#2554,sale,cash,2025-03-07 21:46:00 +0400,success,96.00,AED,"",""
5759973523509,#2553,sale,Network POS,2025-03-07 12:50:31 +0400,success,20.86,AED,"",""
5758011998261,#2552,sale,Network POS,2025-03-05 20:51:03 +0400,success,38.00,AED,"",""
5757988929589,#2551,sale,Network POS,2025-03-05 20:23:46 +0400,success,44.80,AED,"",""
5757986013237,#2550,sale,Network POS,2025-03-05 20:20:59 +0400,success,53.32,AED,"",""
5757927161909,#2549,sale,Network POS,2025-03-05 19:01:57 +0400,success,185.40,AED,"",""
5756879503413,#2548,sale,cash,2025-03-04 19:01:01 +0400,success,149.10,AED,"",""
5756853125173,#2547,sale,Network POS,2025-03-04 18:23:24 +0400,success,56.00,AED,"",""
5756750069813,#2546,sale,Network POS,2025-03-04 15:25:58 +0400,success,49.00,AED,"",""
5756749578293,#2545,sale,Network POS,2025-03-04 15:24:53 +0400,success,125.28,AED,"",""
5756743155765,#2544,sale,Network POS,2025-03-04 15:11:03 +0400,success,130.03,AED,"",""
5756646522933,#2543,sale,Network POS,2025-03-04 12:01:11 +0400,success,39.00,AED,"",""
5755538374709,#2542,sale,Network POS,2025-03-03 20:10:56 +0400,success,106.20,AED,"",""
5755393933365,#2541,capture,Stripe Card Payments,2025-03-04 14:16:13 +0400,success,238.00,AED,visa,card
5755382431797,#2540,capture,Stripe Card Payments,2025-03-04 14:16:32 +0400,success,104.80,AED,visa,card
5754543046709,#2539,sale,cash,2025-03-02 20:24:15 +0400,success,18.00,AED,"",""
5754534133813,#2538,sale,cash,2025-03-02 20:15:04 +0400,success,225.40,AED,"",""
5754518437941,#2537,sale,cash,2025-03-02 19:56:17 +0400,success,119.00,AED,"",""
5754385367093,#2536,sale,Network POS,2025-03-02 16:54:49 +0400,success,125.20,AED,"",""
5754296795189,#2535,sale,Network POS,2025-03-02 14:02:40 +0400,success,66.00,AED,"",""
5754196754485,#2534,capture,Stripe Card Payments,2025-03-04 14:16:41 +0400,success,125.00,AED,visa,card
5752736841781,#2533,sale,Network POS,2025-03-01 21:54:06 +0400,success,22.00,AED,"",""
5751599464501,#2532,sale,Network POS,2025-02-28 21:07:36 +0400,success,22.50,AED,"",""
5751426121781,#2531,sale,Network POS,2025-02-28 17:45:03 +0400,success,40.00,AED,"",""
5751389552693,#2530,sale,Network POS,2025-02-28 16:59:30 +0400,success,583.37,AED,"",""
5751249109045,#2529,sale,Network POS,2025-02-28 12:50:23 +0400,success,51.00,AED,"",""
5750434955317,#2528,sale,Network POS,2025-02-27 21:49:49 +0400,success,441.70,AED,"",""
5749932359733,#2527,sale,Network POS,2025-02-27 12:11:05 +0400,success,144.00,AED,"",""
5748180025397,#2526,sale,Network POS,2025-02-25 21:02:59 +0400,success,304.00,AED,"",""
5748033421365,#2525,sale,Bank Deposit,2025-02-25 18:37:24 +0400,pending,82.00,AED,"",""
5748033421365,#2525,sale,Bank transfer,2025-02-26 21:46:38 +0400,success,82.00,AED,"",""
5747921223733,#2524,sale,Network POS,2025-02-25 15:29:44 +0400,success,102.00,AED,"",""
5747921223733,#2524,refund,Network POS,2025-02-25 18:10:27 +0400,success,102.00,AED,"",""
5747919028277,#2523,sale,Network POS,2025-02-25 15:24:59 +0400,success,35.70,AED,"",""
5747917750325,#2522,sale,Network POS,2025-02-25 15:21:33 +0400,success,232.20,AED,"",""
5747005816885,#2521,sale,Network POS,2025-02-24 20:33:56 +0400,success,413.70,AED,"",""
5746968854581,#2520,sale,Network POS,2025-02-24 19:52:07 +0400,success,16.00,AED,"",""
5746790760501,#2519,sale,Network POS,2025-02-24 15:37:28 +0400,success,395.01,AED,"",""
5746772639797,#2518,sale,Network POS,2025-02-24 15:02:58 +0400,success,639.26,AED,"",""
5746743476277,#2517,sale,Network POS,2025-02-24 14:08:56 +0400,success,148.50,AED,"",""
5745949442101,#2516,sale,Network POS,2025-02-23 20:30:56 +0400,success,99.50,AED,"",""
5745891868725,#2515,sale,Network POS,2025-02-23 19:18:51 +0400,success,111.00,AED,"",""
5745874370613,#2514,sale,Network POS,2025-02-23 18:56:41 +0400,success,102.80,AED,"",""
5745860116533,#2513,sale,Network POS,2025-02-23 18:36:33 +0400,success,120.00,AED,"",""
5745617502261,#2512,sale,Network POS,2025-02-23 10:50:25 +0400,success,60.00,AED,"",""
5745008803893,#2511,sale,Network POS,2025-02-22 21:32:32 +0400,success,218.00,AED,"",""
5744994943029,#2510,sale,cash,2025-02-22 21:20:16 +0400,success,10.00,AED,"",""
5744944840757,#2509,sale,Network POS,2025-02-22 20:34:42 +0400,success,79.00,AED,"",""
5744935469109,#2508,sale,cash,2025-02-22 20:24:39 +0400,success,39.60,AED,"",""
5744839327797,#2507,sale,Network POS,2025-02-22 18:33:23 +0400,success,156.00,AED,"",""
5744775692341,#2506,sale,cash,2025-02-22 16:56:20 +0400,success,1.50,AED,"",""
5744773464117,#2505,sale,Network POS,2025-02-22 16:52:02 +0400,success,45.50,AED,"",""
5743824994357,#2504,sale,Network POS,2025-02-21 20:38:53 +0400,success,71.01,AED,"",""
5743600304181,#2503,sale,cash,2025-02-21 15:26:29 +0400,success,182.70,AED,"",""
5743567142965,#2502,sale,Network POS,2025-02-21 14:21:23 +0400,success,358.20,AED,"",""
5742755315765,#2501,sale,Network POS,2025-02-20 20:15:24 +0400,success,142.00,AED,"",""
5742666416181,#2500,sale,Network POS,2025-02-20 18:27:13 +0400,success,77.00,AED,"",""
5742548156469,#2499,sale,cash,2025-02-20 16:10:05 +0400,success,47.00,AED,"",""
5742370848821,#2498,sale,Network POS,2025-02-20 10:25:59 +0400,success,39.00,AED,"",""
5741669417013,#2497,sale,Network POS,2025-02-19 20:51:48 +0400,success,184.00,AED,"",""
5741650083893,#2496,sale,Network POS,2025-02-19 20:28:15 +0400,success,76.50,AED,"",""
5741604044853,#2495,sale,cash,2025-02-19 19:36:01 +0400,success,24.00,AED,"",""
5740323373109,#2494,capture,Stripe Card Payments,2025-02-18 15:04:27 +0400,success,133.78,AED,visa,card
5740320849973,#2493,sale,Network POS,2025-02-18 14:48:38 +0400,success,284.00,AED,"",""
5740310331445,#2492,sale,Network POS,2025-02-18 14:28:28 +0400,success,59.00,AED,"",""
5740307644469,#2491,sale,Network POS,2025-02-18 14:24:21 +0400,success,16.10,AED,"",""
5740305088565,#2490,sale,Network POS,2025-02-18 14:18:46 +0400,success,302.08,AED,"",""
5739399020597,#2489,sale,Network POS,2025-02-17 21:56:45 +0400,success,58.00,AED,"",""
5739032412213,#2488,sale,Network POS,2025-02-17 16:49:14 +0400,success,182.70,AED,"",""
5739018780725,#2487,sale,Network POS,2025-02-17 16:26:37 +0400,success,166.00,AED,"",""
5738922639413,#2486,sale,Network POS,2025-02-17 14:10:39 +0400,success,270.20,AED,"",""
5738143252533,#2485,sale,Network POS,2025-02-16 20:47:25 +0400,success,45.00,AED,"",""
5738003791925,#2484,sale,Network POS,2025-02-16 18:10:00 +0400,success,24.50,AED,"",""
5737977872437,#2483,sale,Network POS,2025-02-16 17:31:21 +0400,success,51.35,AED,"",""
5737935142965,#2482,sale,Network POS,2025-02-16 16:23:54 +0400,success,204.00,AED,"",""
5737928818741,#2481,sale,cash,2025-02-16 16:10:43 +0400,success,68.90,AED,"",""
5737864724533,#2480,sale,Network POS,2025-02-16 14:03:05 +0400,success,72.00,AED,"",""
5737811148853,#2479,sale,Network POS,2025-02-16 12:16:00 +0400,success,179.90,AED,"",""
5737762750517,#2478,capture,Stripe Card Payments,2025-02-17 17:15:20 +0400,success,120.76,AED,visa,card
5736937357365,#2477,sale,Network POS,2025-02-15 21:08:49 +0400,success,36.00,AED,"",""
5736573108277,#2476,sale,Network POS,2025-02-15 12:35:32 +0400,success,18.00,AED,"",""
5735855783989,#2475,sale,cash,2025-02-14 20:37:44 +0400,success,323.09,AED,"",""
5735855783989,#2475,sale,cash,2025-02-24 21:02:08 +0400,success,20.00,AED,"",""
5735706951733,#2474,sale,Bank transfer,2025-02-14 17:57:56 +0400,success,190.00,AED,"",""
5735706951733,#2474,sale,Network POS,2025-02-17 18:33:48 +0400,success,140.00,AED,"",""
5735542390837,#2473,sale,cash,2025-02-14 12:46:43 +0400,success,33.01,AED,"",""
5735513325621,#2472,sale,Network POS,2025-02-14 11:55:45 +0400,success,364.00,AED,"",""
5734430310453,#2471,sale,Network POS,2025-02-13 13:54:45 +0400,success,114.10,AED,"",""
5734428278837,#2470,sale,Network POS,2025-02-13 13:50:51 +0400,success,882.70,AED,"",""
5733503893557,#2469,sale,Network POS,2025-02-12 19:15:48 +0400,success,73.01,AED,"",""
5733439078453,#2468,sale,cash,2025-02-12 17:49:03 +0400,success,162.00,AED,"",""
5733174018101,#2467,sale,Network POS,2025-02-12 13:19:21 +0400,success,13.60,AED,"",""
5733147213877,#2466,capture,Stripe Card Payments,2025-02-12 15:52:08 +0400,success,437.00,AED,visa,card
5733100748853,#2465,capture,Stripe Card Payments,2025-02-12 15:51:40 +0400,success,79.00,AED,master,card
5732110663733,#2464,sale,Network POS,2025-02-11 16:18:55 +0400,success,35.70,AED,"",""
5732108697653,#2463,sale,Network POS,2025-02-11 16:15:10 +0400,success,27.50,AED,"",""
5732105912373,#2462,sale,Network POS,2025-02-11 16:10:42 +0400,success,123.90,AED,"",""
5732090871861,#2461,sale,Network POS,2025-02-11 15:40:31 +0400,success,177.30,AED,"",""
5731226845237,#2460,sale,cash,2025-02-10 21:57:48 +0400,success,30.00,AED,"",""
5730994356277,#2459,sale,Network POS,2025-02-10 17:15:32 +0400,success,162.00,AED,"",""
5730255110197,#2458,sale,cash,2025-02-09 21:50:12 +0400,success,130.00,AED,"",""
5730198224949,#2457,sale,cash,2025-02-09 20:54:47 +0400,success,55.40,AED,"",""
5730194227253,#2456,sale,Network POS,2025-02-09 20:51:09 +0400,success,52.00,AED,"",""
5730125414453,#2455,sale,cash,2025-02-11 17:51:45 +0400,success,51.30,AED,"",""
5730019344437,#2454,sale,cash,2025-02-09 17:06:54 +0400,success,93.80,AED,"",""
5729921499189,#2453,sale,Network POS,2025-02-09 14:05:41 +0400,success,36.00,AED,"",""
5729194213429,#2452,sale,Network POS,2025-02-08 22:03:25 +0400,success,108.00,AED,"",""
5728924926005,#2451,sale,cash,2025-02-08 17:42:34 +0400,success,4.90,AED,"",""
5728924926005,#2451,refund,cash,2025-02-08 17:49:42 +0400,success,4.90,AED,"",""
5728921124917,#2450,capture,Stripe Card Payments,2025-02-12 15:51:49 +0400,success,953.40,AED,visa,card
5728864043061,#2449,sale,cash,2025-02-11 14:33:55 +0400,success,237.60,AED,"",""
5728762036277,#2448,sale,Network POS,2025-02-08 12:47:31 +0400,success,169.00,AED,"",""
5728709607477,#2447,sale,Network POS,2025-02-08 11:11:14 +0400,success,47.00,AED,"",""
5728692895797,#2446,sale,Network POS,2025-02-08 10:34:22 +0400,success,71.00,AED,"",""
5727986647093,#2445,sale,cash,2025-02-07 20:30:14 +0400,success,216.00,AED,"",""
5727871270965,#2444,capture,Stripe Card Payments,2025-02-08 16:08:06 +0400,success,438.70,AED,visa,card
